ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	50	0.5831305621881488	1.8408493067753424	9.151395502161709e-4	0.00537147127300796	0.00393508102828547	4478	tags=48%, list=20%, signal=39%	Drd2/Egr2/Arc/Cntn2/Mctp1/Zdhhc2/Shisa8/Hras/Vgf/Dlg4/Grik2/Shisa7/Ncdn/Camk2b/Nptn/Neto1/Shank3/Dbn1/Ppfia3/Slc8a2/Jph3/Shisa9/Syngap1/Rab3a
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	98	-0.6183615953333391	-1.5902883788284856	9.218385961029907e-4	0.005400119586638821	0.003956068469105952	1882	tags=36%, list=8%, signal=33%	Traf5/Tnfrsf19/Lims1/Nr1h4/Tnfrsf18/Sppl2a/Adam17/Tnfrsf11a/Cd70/Tnfaip3/Sphk1/Eda2r/Tnfrsf1a/Aim2/Ripk1/Tnfrsf4/Tnfrsf13c/Fas/Card14/Laptm5/Syk/Traf1/Tnfsf18/Tnfsf13b/Casp8/Birc3/Tnfrsf14/Tnfrsf1b/Pycard/Tnfsf11/Casp1/Naip2/Stat1/Casp4/Tnf
GOBP_RESPONSE_TO_INTERLEUKIN_4	GOBP_RESPONSE_TO_INTERLEUKIN_4	33	-0.7561604479611201	-1.7206521482649753	9.306759897088859e-4	0.005441156868967305	0.003986131932715017	1957	tags=33%, list=9%, signal=30%	Stat6/Pml/Mrc1/Jak3/Gata3/Il4ra/Parp14/Il2rg/Cd300lf/Arg1/Xcl1
GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	30	-0.7631294935978217	-1.7140932783119986	9.709395097454009e-4	0.005654294792046747	0.004142274440957159	2688	tags=63%, list=12%, signal=56%	Efna1/Hif1a/Gpam/Ada/Adam8/Fadd/Wnt5a/Bmp4/Dock8/Jak3/Gimap8/Ripk3/Lgals9/Cd27/Il7r/Lgals3/Cd274/Pdcd1/Ccl5
GOBP_HOMOTYPIC_CELL_CELL_ADHESION	GOBP_HOMOTYPIC_CELL_CELL_ADHESION	89	-0.6397529571958955	-1.6378399056743853	9.695955860083942e-4	0.005654294792046747	0.004142274440957159	3724	tags=38%, list=16%, signal=32%	Itgb3/Ubash3b/Fgg/Ceacam1/Dsc2/Cd9/Plaur/Dsp/Mmrn1/Prkcd/Comp/Myh9/Myl12a/Pear1/Gata1/Tln1/Hbb-bt/Slc7a11/F11r/Il6/Pdpn/Fn1/Syk/Plek/Pik3cg/Clic1/Lyn/Ctsg/Fermt3/Ptpn6/Tspan32/Tnfsf11/Blk/Ccl5
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD	GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD	47	0.5689971742317298	1.7506662764276404	0.0010094579164777488	0.0058671037415634324	0.004298175946770021	2912	tags=32%, list=13%, signal=28%	Isl1/Gbx1/Gsx2/Draxin/Olig3/Gdf7/Lbx1/Mdga1/Wnt1/Sox1/Isl2/Tbx20/Shh/Ift172/Tctn1
GOBP_RESPONSE_TO_DSRNA	GOBP_RESPONSE_TO_DSRNA	42	-0.7178515143152291	-1.6939584651563613	0.0010604368296817158	0.00615136207842714	0.004506420491266667	3993	tags=48%, list=18%, signal=39%	Mavs/Ddx21/Irak3/Ticam1/Card9/P2rx7/Nfkb1/Ralb/Ripk2/Pmaip1/Cav1/Colec12/Tlr3/Cgas/Ifit1bl1/Rigi/Ifnb1/Sting1/Ifih1/Ifit1
GOBP_SUPEROXIDE_METABOLIC_PROCESS	GOBP_SUPEROXIDE_METABOLIC_PROCESS	62	-0.6776244270033799	-1.6863339145433445	0.001092035168158157	0.006322308868284067	0.004631654237371315	2514	tags=45%, list=11%, signal=40%	F2rl1/Crp/Sod3/Prkcd/Sh3pxd2b/Bmp7/Atp7a/Fbln5/Nrros/Nfe2l2/Tgfb1/Hvcn1/Pon3/Tyrobp/Ncf2/Itgam/Syk/Ncf1/Cyba/Cd177/Nos2/Cd36/Fpr2/Ncf4/Itgb2/Acp5/Bst1/Cybb
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	71	0.4883849459253954	1.6196523234685187	0.0011722862006901364	0.0067737159845325	0.004962350147095049	4470	tags=34%, list=20%, signal=27%	Scn4b/Scn10a/Kcna5/Scn5a/Kcne2/Kcnip2/Akap9/Kcnh2/Jup/Rnf207/Kcnj2/Slmap/Ctnna3/Hcn2/Scn2b/Nedd4l/Slc4a3/Kcnq1/Rangrf/Nos1ap/Hcn4/Kcnj5/Calm3/Ank3
GOBP_REPRODUCTIVE_BEHAVIOR	GOBP_REPRODUCTIVE_BEHAVIOR	26	0.7021124732709705	1.9837378538596617	0.0011989716518103718	0.00690105776332714	0.005055639339641042	224	tags=23%, list=1%, signal=23%	Ppp1r1b/Oprk1/Drd1/Avp/Th/Oxt
GOBP_VIRAL_TRANSCRIPTION	GOBP_VIRAL_TRANSCRIPTION	51	-0.692100564553031	-1.685803694707904	0.0011989254416218918	0.00690105776332714	0.005055639339641042	2153	tags=18%, list=10%, signal=16%	Rest/Zfp36/Mdfic/Trim21/Trim14/Ifitm3/Ccl3/Ccl4/Ccl5
GOBP_B_CELL_APOPTOTIC_PROCESS	GOBP_B_CELL_APOPTOTIC_PROCESS	25	-0.7795059921810105	-1.688902321063943	0.00120306953620639	0.006911250527143092	0.0050631064467853175	1839	tags=36%, list=8%, signal=33%	Bak1/Aurkb/Il2/Lyn/Btk/Hsh2d/Blk/Cd74/Il10
GOBP_B_CELL_HOMEOSTASIS	GOBP_B_CELL_HOMEOSTASIS	30	-0.7587403685610509	-1.7042347028194826	0.001241854628919806	0.007120286192841358	0.005216243686196381	3129	tags=43%, list=14%, signal=37%	Hif1a/Ada/Casp3/Bak1/Bcl2l11/Tnfaip3/Nckap1l/Foxp3/Tnfrsf13b/Lyn/Tnfsf13b/Gapt/Cd74
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	29	-0.7639507137829941	-1.7011877347820208	0.0012580035837822222	0.007198980045921387	0.005273893941137519	2593	tags=41%, list=11%, signal=37%	Gcm1/Ehd2/Trem2/Cflar/Gdf15/Tyrobp/Cd53/Scgb3a1/Il4ra/Tnfsf14/Cxcl10/Cxcl9
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	33	-0.7501353893644501	-1.7069420553267163	0.0012664024927850253	0.007233106545329856	0.005298894640863658	2203	tags=52%, list=10%, signal=47%	Itgb1/Selplg/Cx3cr1/Madcam1/Fut7/Itga4/Fut4/Selp/Vcam1/Gcnt1/Sele/Ptafr/Itgb7/Spn/Sell/Ccr2/Tnf
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	25	-0.7773723724946977	-1.684279553212731	0.0012772255196896883	0.007280920908787666	0.005333922919888041	1138	tags=32%, list=5%, signal=30%	Nckap1l/Ccl19/C5ar1/C3ar1/Rac2/Ccr7/Xcl1/Cd74
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	79	-0.6478628998412947	-1.6348033414454368	0.0013429602035144605	0.00764098046827193	0.005597698609930208	2167	tags=42%, list=10%, signal=38%	Adamts1/Fgf2/Hdac1/Ptgs2/Id2/Hpgd/Myc/Calcrl/Il13/Igfbp5/Mmp2/Ldlrap1/Pdgfd/Itga2/Bmp4/Il6ra/Tgfb1/Il6/Thbs1/Tgfbr2/Myd88/Irak4/Serpinf2/P2ry6/Aif1/Tlr4/Cyba/Ptafr/Hmox1/Stat1/Tnf/Il10/Ccl5
GOBP_REGULATED_EXOCYTOSIS	GOBP_REGULATED_EXOCYTOSIS	235	-0.5381143405689621	-1.4642350004293834	0.0013521561705303648	0.007678592402438209	0.005625252700988757	2949	tags=25%, list=13%, signal=22%	Foxf1/P2rx7/Chrna5/Scin/Syt15/Coro1a/Myh9/Rab11fip1/Il13/Ptgds/Rap1b/Clnk/Pik3cd/Rest/Adgre5/Rab27a/Gata1/P2rx1/Anxa3/Il13ra2/Syngr2/Vamp8/Syt8/Cd300a/H2-Q1/Unc13d/Nckap1l/Itgam/Syk/Plek/Pik3cg/Ptgdr/Lyn/Fes/Btk/Cd84/Lat2/Ptafr/Cd177/Spi1/H2-M3/Lgals9/Lat/Hmox1/Milr1/Il4ra/Hck/Itgb2/Stx11/Rac2/Fcgr2b/Ccl3/Blk/Fgr/Ccr2/Klrc2/Nkg7/Klrc3/Klrc1
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	54	-0.6810700642958618	-1.6660009411735253	0.001396615487791184	0.007915931295304993	0.005799124574657247	3232	tags=41%, list=14%, signal=35%	Tbxa2r/Ano6/Smoc2/Mylk/Itgb1/Cldn4/F2r/Cldn1/Nfe2l2/Serpine1/Thbd/Insl3/Thbs1/Serpinf2/Anxa1/Cxcr4/F7/Fermt1/Cd36/Foxc2/Reg3g/Hpse
GOBP_RESPONSE_TO_AMPHETAMINE	GOBP_RESPONSE_TO_AMPHETAMINE	29	0.6676898920202153	1.920135068012728	0.0013997721847088982	0.007918711216353196	0.0058011611143725175	1110	tags=38%, list=5%, signal=36%	Adora2a/Ppp1r1b/Drd2/Drd1/Th/Oxt/Pde1b/Nr4a1/Asic1/Rgs2/Rgs4
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	58	-0.6693424167858322	-1.6524814664754646	0.0014215456839702407	0.008026598253596227	0.005880197976318767	2416	tags=24%, list=11%, signal=22%	S100a9/Cxcl2/Ppbp/Camp/Ang/Klk1b27/Ear2/Klk1/Rnase6/Reg3g/Klk1b9/Cxcl13/Cxcl10/Cxcl9
GOBP_MATING	GOBP_MATING	36	0.6346543772377572	1.886704687806961	0.0014448762416253843	0.008142850925289168	0.0059653634104457585	1810	tags=31%, list=8%, signal=28%	Ppp1r1b/Tac1/Drd1/Avp/Tacr1/Th/Oxt/P2ry1/Avpr1a/Abat/Vgf
GOBP_REGULATION_OF_DNA_RECOMBINATION	GOBP_REGULATION_OF_DNA_RECOMBINATION	126	-0.5908202461252755	-1.5525041329626619	0.001465083212001765	0.008241093067509928	0.006037334527925934	2088	tags=20%, list=9%, signal=18%	Rmi2/Rad51ap1/H1f9/Rbbp8/Rad51/Spidr/Stat6/Tnfsf13/Fignl1/Parpbp/Tgfb1/Clcf1/Il2/Cgas/Foxp3/Parp3/Was/Il27ra/Il7r/Cd40/Ptprc/Cd28/Tbx21/Tnfsf4/Il10
GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	30	0.658345707932947	1.8776778672371968	0.001482997042916929	0.00832608925796461	0.00609960180620693	1737	tags=30%, list=8%, signal=28%	Drd3/Drd2/Drd1/Adra2b/Rgs2/Adra2c/Gnai2/Arrdc3/Pde4b
GOBP_SUPEROXIDE_ANION_GENERATION	GOBP_SUPEROXIDE_ANION_GENERATION	39	-0.718470871406596	-1.6769406392708803	0.0014955961302529222	0.00838098208839845	0.006139815692617261	1523	tags=38%, list=7%, signal=36%	Tgfb1/Hvcn1/Pon3/Tyrobp/Ncf2/Itgam/Syk/Ncf1/Cyba/Cd177/Fpr2/Ncf4/Itgb2/Acp5/Cybb
GOBP_RHYTHMIC_PROCESS	GOBP_RHYTHMIC_PROCESS	293	0.3218432148564522	1.3581903833175397	0.0015374253237096316	0.008599158590240312	0.006299649408480144	1550	tags=12%, list=7%, signal=11%	Ntrk1/Nms/Drd3/Adora2a/Drd2/Mc3r/Oprk1/Nkx2-1/Egr2/Cartpt/Gpr149/Th/Kiss1/Egr1/Ngfr/Magel2/Retn/Sik1/Amh/Oprm1/Crh/Egr3/Tnfaip6/Ddc/Prok2/Homer1/Inhba/Per1/Ghrh/Lhcgr/Zp3/Tyro3/Nr2f6/Id4/Ptprn
GOBP_REGULATION_OF_BINDING	GOBP_REGULATION_OF_BINDING	355	-0.5000394637246096	-1.367004515841372	0.0015432499171310944	0.008615511755412312	0.0063116295581914774	3494	tags=23%, list=15%, signal=20%	Sox7/Hmga2/Tcf7l2/Adrb3/Arrb2/Neurod1/Msx1/Stk3/Myc/Smo/Arhgap28/Lfng/Nek2/Plaur/Ebf2/Id1/Prkcd/Ankrd33/S100a10/Disc1/Twist1/Aurka/Ralb/Nrp1/Ripk2/Mfng/Mitd1/Pbxip1/Plk1/Pou4f1/Ide/Met/Tgfbr1/Hfe/Wnt5a/Atp2a3/Trim6/Hmgb2/Ldlrap1/Cav1/Pln/Slpi/Gata1/Msx2/Itga2/Cdt1/Bmp4/Wfikkn2/Lif/Foxc1/Spta1/Angpt1/Aurkb/Tgfb1/Ccl9/Dab2/Itga4/Tmc8/Ctsz/Ifit1bl1/Anxa2/Mndal/Mmp8/Gata3/Sting1/Trim21/Lox/Parp9/Dtx3l/Hmox1/Ifit2/Irf4/Sp100/Tnfsf11/Casp1/Bcl3/B2m/Blk/Ifng/Il10/Ifi205/Gzma
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	27	-0.7619030091172329	-1.675138142620688	0.001561786833259261	0.008694756959943931	0.0063696837271678556	2511	tags=41%, list=11%, signal=36%	Ripk2/Bmp7/Cemip/S1pr2/Plk1/Wnt5a/Trim6/Sphk1/Tgfb1/Irgm2/Irgm1
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	320	-0.5053988902908307	-1.3802887419696903	0.001563299736232343	0.008694756959943931	0.0063696837271678556	3688	tags=26%, list=16%, signal=22%	Abcd1/Fmo5/Fgf2/Nr0b1/Sorbs1/Ptgs2/Id2/Rora/Tek/Acadl/Ceacam1/Pnpla2/Sox9/Brca1/Gper1/Tnfaip8l3/Wnt4/Serpina12/Adgrf5/Ormdl2/Ghsr/Adm/C1qtnf2/Cpt1a/Golm1/H6pd/Asah1/Nr1h4/Prkcd/Nfkb1/Apod/Prox1/Twist1/Snai2/Angptl3/Igfbp7/Apoc1/Fgf21/Pde3b/Rest/Trem2/Dkkl1/Ldlrap1/Npc2/Cav1/Dhh/Htr2b/Sphk1/Rab38/Snai1/Trex1/Nr1h3/Tgfb1/Dab2/Hcar1/Bmp5/Rubcnl/Pik3cg/Anxa1/Plcg2/Lyn/Ccl19/Tspo/Cd19/Il1a/Fpr2/Serpina3n/Apob/Serpina3m/Il1b/Rnf213/Apobec1/Ccr7/Sct/Fgr/Gfi1/Cd74/Tnf/Ifng/C3/Hcar2/Apoc2
GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE	GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE	40	-0.7190019686121644	-1.6927971548601666	0.0015939602938032265	0.008848714154384266	0.006482471081733929	2848	tags=40%, list=13%, signal=35%	Nr1h4/Mylip/Lipa/Apoc1/Fgf21/Trem2/Soat1/Ldlrap1/Ces3a/Anxa2/Soat2/Cd36/Hmox1/Apob/Msr1/Apoc2
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	74	0.4868248555525647	1.6298877888414534	0.0016306321553533785	0.009018580077094105	0.006606912996403868	1261	tags=24%, list=6%, signal=23%	Drd3/Htr1d/Drd2/Oprk1/Ffar3/Adcy5/Htr1b/Chrm4/Grm4/Mchr1/Oprm1/Psapl1/Akap5/P2ry1/Rgs2/Hrh3/Gpr37/Gnai2
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	143	-0.5583254691863825	-1.4853082759242529	0.0016287097670370438	0.009018580077094105	0.006606912996403868	4384	tags=41%, list=19%, signal=33%	Sparc/Sema5a/Adam9/Ccbe1/Edn1/Tmsb4x/Arf6/Atoh8/Gata2/Itgb3/Fgf2/Hyal1/Ptgs2/Srpx2/Nrp2/Tek/Sox9/Angpt4/Cib1/Hif1a/Kdr/Pfn1/Smoc2/Rras/Prox1/Nrp1/Rhoj/P2rx4/Adam17/Pik3cd/Met/Wnt5a/Itga2/Bmp4/Stat5a/Anxa3/Fut1/Angpt1/Nfe2l2/Tgfb1/Insl3/Ets1/Thbs1/Lgmn/Zc3h12a/Tgfbr2/Fgfbp1/Grn/Pik3cg/Anxa1/Plcg2/Glipr2/Ctsh/Has2/Gata3/Hmox1/Foxc2/Cd40/Ifng
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	31	-0.7453206483663044	-1.680729576770693	0.0016826359717322227	0.009288901182239222	0.006804947277578761	1852	tags=35%, list=8%, signal=33%	C5ar2/Dpp4/Nckap1l/Ccl19/C5ar1/C3ar1/Bst1/Rac2/Ccr7/Xcl1/Cd74
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	32	-0.7257027412536123	-1.6436227578144473	0.0017820931196837462	0.009819696781930847	0.007193802320840356	1357	tags=19%, list=6%, signal=18%	Pabpc1/Top2a/Ifit1bl1/Gbp7/Cd28/Ccl5
GOBP_REGULATION_OF_CILIUM_MOVEMENT	GOBP_REGULATION_OF_CILIUM_MOVEMENT	33	0.6417289374954955	1.8795839228280211	0.001844236682525772	0.010143301753891746	0.0074308717792997475	3849	tags=55%, list=17%, signal=45%	Tex101/Tacr1/Cfap206/Dnah11/Ccdc40/Gas2l2/Odad2/Ttll6/Dnaaf1/Cfap69/Bbs2/Tac4/Drc1/Cfap43/Cfap20/Prdm14/Cfap298/Ccdc39
GOBP_MEMBRANE_REPOLARIZATION	GOBP_MEMBRANE_REPOLARIZATION	45	0.5646824215959478	1.7541676937988882	0.0018531074945293935	0.010173251864606835	0.007452812902407348	1511	tags=22%, list=7%, signal=21%	Scn4b/Kcna5/Scn5a/Kcne2/Casq2/Kcnip2/Akap9/Kcnh2/Rnf207/Kcnj2
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	GOBP_DETECTION_OF_ABIOTIC_STIMULUS	132	0.40880962876248556	1.5267684347041843	0.0018913924496546653	0.010364272279472982	0.007592752366355007	2536	tags=24%, list=11%, signal=22%	Ntrk1/Gpr88/Npffr2/Tac1/Prdm12/Tacr1/Chrna10/Sema5b/Ngfr/Pkd2l1/Trpc3/Nr2e3/Plekhb1/Jup/Col11a1/Asic3/Rcvrn/Tmc1/Otop1/Ano3/Nr2f6/Lhfpl5/Pdzd7/Tmem120a/Grik2/Opn1mw/Trpm8/Reep6/Phf24/Slc24a4/Ephb1/Rho
GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH	GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH	84	-0.6228199905595553	-1.5883124065870062	0.0019735440089530295	0.010794522479908834	0.00790794895125698	2321	tags=24%, list=10%, signal=21%	Casp3/Rest/Itga1/Wnt5a/Bcl2l11/Nupr1/Kmo/Grn/Tyrobp/Itgam/C1qa/Tlr6/Tlr4/Casp8/Fasl/Itgb2/Fcgr2b/Ccl3/Tnf/Ifng
GOBP_ENDOTHELIAL_CELL_MIGRATION	GOBP_ENDOTHELIAL_CELL_MIGRATION	209	-0.5352000217700789	-1.453108094927846	0.0020115718458898458	0.010982294820391255	0.0080455089114828	3935	tags=36%, list=17%, signal=30%	Nr2f2/Atoh8/Epha2/Gata2/Itgb3/Vstm4/Fgf2/Adamts9/Ptgs2/Hrg/Srpx2/Nrp2/Tek/Ceacam1/Notch1/Angpt4/Efna1/Tbxa2r/Cib1/Hif1a/Kdr/Ccn3/Lgals8/Id1/Smoc2/Rras/Fstl1/Mmrn2/Prox1/Angpt2/Myh9/Nrp1/Rhoj/P2rx4/Ephb4/Cdh5/Adam17/Itgb1/Pik3cd/Rab13/Serpinf1/Met/Tgfbr1/Wnt5a/Sox18/Prcp/Dcn/Bmp4/Stat5a/Anxa3/Fut1/Angpt1/Nfe2l2/Tgfb1/Ets1/Thbs1/Lgmn/Loxl2/Dpp4/Zc3h12a/Clec14a/Fgfbp1/Grn/Pik3cg/Anxa1/Cyp1b1/Lpxn/Gata3/Hmox1/Foxc2/Sp100/Stat1/Cd40/Bmp10/Cxcl13/Tnf
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	459	-0.48400369643010005	-1.3263794202065897	0.0020204531347316635	0.01101054277092301	0.008066203050681505	4909	tags=33%, list=22%, signal=27%	Bmpr1b/Map2k3/Ern1/Erbb2/Elane/Nrg3/Rhoa/Flt3/Tab2/Pak2/Epha5/Pdgfra/Bmpr1a/Ror1/Parp16/Flt4/Wnt3a/Insrr/Ereg/Csk/Txn1/Edn3/Lep/Pdgfc/Ace/Igf1/Adam9/Egfr/Gprc5c/Tnfrsf10b/Stk4/Adrb2/Snx9/Fzd10/Edn1/Ccl21a/Traf2/Mob3c/Mob3a/Clu/Ccnd1/Fzd8/Irs1/Epha2/Itgb3/Ccnd3/Fgf2/Daxx/Pde5a/Tek/Hmga2/Tnfaip8l3/Pfkfb1/Angpt4/Ajuba/Efna1/Ptpn1/Cib1/Stk3/Tirap/Kdr/P2rx7/Incenp/Afap1l2/Prkcd/Adcy8/Prox1/Mertk/Malt1/Ralb/Tnfsf15/Nedd9/Igf2/Epha3/Tal1/Sdc4/Akap13/Ephb4/Adam8/Calca/Cemip/Cenpe/Adam17/Trem2/Iqgap1/Met/Kif14/Wnt5a/Stap1/Mob1a/Tpx2/Dbf4/Tnfrsf11a/Ntf3/Pdgfd/Ang/Cdc6/Csf1/Htr2b/Cks1b/Ccnb1/Axl/Il6ra/Ddr2/Cks2/Csf1r/Pik3r5/Angpt1/Lilra5/Tgfb1/Ect2/Tlr3/Thbs1/Il2/Cd300a/Lcp2/Card14/Tgfbr2/Fgd2/Nckap1l/Syk/Pik3cg/Lyn/Ncf1/Tlr6/Tlr4/Ccl19/Cd86/Slc11a1/Ripk3/Cd19/Pilrb2/Il23r/Lat/Fpr2/Tlr9/Socs1/Tnfsf11/Il1b/Fcgr1/Ccr7/Cd40/Ptprc/Irgm2/Irgm1/Fgr/H2-Eb1/Cd74/Tnf/Il12b/Ifng/Cd40lg/Ccl5
GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	127	-0.5780813412216581	-1.5188932772534756	0.0020334003230800786	0.011060803955215812	0.008103023843852947	3203	tags=32%, list=14%, signal=28%	Traf5/Tnfrsf19/Stk3/Tirap/Card9/Fzd7/Wnt16/Cracr2a/Ripk2/Unc5cl/Wnt5a/Bmp4/Sphk1/Eda2r/Nod1/Ripk1/Tlr3/Zc3h12a/Myd88/Xdh/Serpinf2/Lyn/Ncf1/Traf1/Tlr4/Ccl19/Spi1/Eif2ak2/Mmp8/Cd27/Slamf1/Il1a/Pycard/Tlr9/Tnfsf11/Il1b/Naip2/Fcgr2b/Ccr7/Scimp/Tnf
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	98	0.43814809534309707	1.5551651615006168	0.0020598501002386175	0.01118419524261187	0.008193418949664626	2535	tags=18%, list=11%, signal=16%	Drd3/Adora2a/Drd2/Drd1/Gdnf/Baiap3/Htr1b/Lrrk2/Syt12/Asic1/P2ry1/Mctp1/Wnt7a/Hcrt/Chrnb4/Cplx4/Sncaip/Drd4
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	34	0.6180330480038986	1.8079475748912286	0.0020868775097424587	0.011310266795502013	0.008285777588624015	414	tags=18%, list=2%, signal=17%	Adora2a/Drd2/Tacr1/Npas4/Baiap3/Htr1b
GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	27	0.6652661329399654	1.8713518613332458	0.002149364630483245	0.011627710296056899	0.008518333220609468	2912	tags=33%, list=13%, signal=29%	Isl1/Gbx1/Olig3/Lbx1/Isl2/Tbx20/Shh/Ift172/Tctn1
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	350	-0.5014634587490062	-1.3700714221478016	0.002289119655408029	0.012361246139203358	0.009055713545891667	4131	tags=25%, list=18%, signal=21%	Ptprk/Tipin/Cdkn2b/Rb1/Hus1/Ccnd1/Kank2/Nr2f2/Btn2a2/Chek2/Zwilch/Gmnc/Mtbp/Ptgs2/Sox7/Hmga2/Rps27l/Wdr76/Brca1/Gper1/Dtl/Hpgd/Ctdsp1/Gas1/Zfp36l1/Nabp1/Nek2/Btg1/Kntc1/Gen1/Crlf3/Cenpf/Muc1/Ccng1/Cebpa/Prox1/Meioc/Cdc45/Bmp7/Casp3/Trip13/Gfi1b/Plk1/Brip1/Nkx3-1/Ttk/Gpr132/Cdk6/Fbxo5/Zfp36l2/Espl1/Bub1b/Cdc6/Ndc80/Dna2/Pml/Cdt1/Cdk2/Spdl1/Tnfaip3/Bmp4/Ccnb1/Lif/Foxc1/Cdkn2c/Ticrr/Hhex/Eme1/Trex1/Aurkb/Tgfb1/Gtse1/Nupr1/E2f8/Rbl1/Bub1/Cdkn2a/Cdk1/H2-M3/Gata3/H2-Q10/Slfn9/Gpnmb/Pirb/Runx3/H2-Q7/Tnf/Ccl2/Il10
GOBP_RESPIRATORY_BURST	GOBP_RESPIRATORY_BURST	34	-0.7325896224972602	-1.678660463160224	0.0023320388450532707	0.012553129120302068	0.009196284916414808	1143	tags=50%, list=5%, signal=48%	Cd55/Lbp/Pik3cd/Trem2/Grn/Ncf2/Pik3cg/Ncf1/Cyba/Slc11a1/Jchain/Igha/Hck/Rac2/Cd52/Slamf8/Cybb
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	71	-0.6317629012848633	-1.5816363134046012	0.0023331068263995765	0.012553129120302068	0.009196284916414808	2640	tags=27%, list=12%, signal=24%	Ada/P2rx4/P2rx5/Actn3/Trem2/Zap70/3425401B19Rik/Sla2/Cmklr1/Tbc1d10c/Syk/Plek/Plcg2/Cd22/Bst1/Ccl3/Ccl4/Tnf/Cd3e
